 
L 9508 GH,00862,Orange,VARIO 125,CBS ISS,2017,25/10/2028,398000,0,60000,0,35000,0,50000,25000,60000
L 4579 FJ,00863,Putih,AYLA,1.0 X MT,2024,17/05/2025,519000,0,78000,0,143000,0,50000,50000,80000
L 1280 MM,00864,Merah,CRV,1.5 TURBO PRESTIGE,2024,09/06/2027,2439000,0,366000,0,143000,0,50000,50000,80000
L 5629 HI,00865,Orange,FREEGO,125 S ABS,2022,18/08/2026,367000,0,55000,0,35000,0,50000,25000,60000
L 5432 FD,00866,Merah,CRV,1.5 TURBO PRESTIGE,2019,09/12/2024,2420000,0,363000,0,143000,0,50000,50000,80000
L 9792 DI,00867,Hitam,FINO,125 PREMIUM,2019,12/07/2027,260000,0,39000,0,35000,0,50000,25000,60000
L 2771 II,00868,Hitam,INNOVA,2.0 G A/T,2024,10/08/2025,2088000,0,313000,0,143000,0,50000,50000,80000
L 2078 GK,00869,Merah,CRV,1.5 TURBO PRESTIGE,2019,28/09/2024,3070000,0,460000,0,143000,0,50000,50000,80000
L 4510 DC,00870,Silver,XPANDER,1.5 CROSS CVT,2024,26/04/2027,1718000,0,258000,0,143000,0,50000,50000,80000
L 7318 EH,00871,Hijau,PCX,160 ABS,2018,05/01/2025,585000,0,88000,0,35000,0,50000,25000,60000
L 543 ED,00872,Silver,VARIO 160,ABS,2024,11/09/2028,440000,0,66000,0,35000,0,50000,25000,60000
L 6766 EJ,00873,Abu-abu,YARIS,1.5 S CVT,2017,29/03/2027,1258000,0,189000,0,143000,0,50000,50000,80000
L 5654 AG,00874,Hitam,HR-V,1.5 E CVT,2016,09/12/2024,1553000,0,233000,0,143000,0,50000,50000,80000
L 7803 DI,00875,Abu-abu,HR-V,1.5 E CVT,2023,16/02/2026,1685000,0,253000,0,143000,0,50000,50000,80000
L 6391 GG,00876,Hitam,AYLA,1.0 X MT,2021,14/08/2025,610000,0,92000,0,143000,0,50000,50000,80000
L 7354 EI,00877,Putih,AYLA,1.0 X MT,2015,24/12/2026,552000,0,83000,0,143000,0,50000,50000,80000
L 7075 JJ,00878,Merah,PCX,160 ABS,2020,30/06/2025,585000,0,88000,0,35000,0,50000,25000,60000
L 4184 KL,00879,Maroon,YARIS,1.5 S CVT,2018,20/04/2027,1274000,0,191000,0,143000,0,50000,50000,80000
L 8519 ED,00880,Orange,RAIZE,1.0 GR-S CVT,2020,22/01/2024,1343000,0,201000,0,143000,0,50000,50000,80000
L 1114 AB,00881,Maroon,AYLA,1.0 X MT,2016,02/07/2026,495000,0,74000,0,143000,0,50000,50000,80000
L 4642 DC,00882,Putih,AVANZA,1.5 G MT,2024,26/04/2024,980000,0,147000,0,143000,0,50000,50000,80000
L 3553 IL,00883,Putih,ERTIGA,1.5 GX AT,2016,19/10/2028,1201000,0,180000,0,143000,0,50000,50000,80000
L 6160 KM,00884,Silver,NINJA,ZX-25R SE,2024,15/08/2024,1015000,0,152000,0,35000,0,50000,25000,60000
L 4151 DH,00885,Merah,XPANDER,1.5 EXCEED MT,2022,24/04/2028,1225000,0,184000,0,143000,0,50000,50000,80000
L 5299 DC,00886,Hitam,XPANDER,1.5 EXCEED MT,2019,22/02/2026,1207000,0,181000,0,143000,0,50000,50000,80000
L 985 DD,00887,Hijau,PCX,160 ABS,2017,22/05/2024,523000,0,78000,0,35000,0,50000,25000,60000
L 3288 JJ,00888,Putih,FREED,1.5 S CVT,2022,21/10/2024,1280000,0,192000,0,143000,0,50000,50000,80000
L 7066 CH,00889,Merah,XPANDER,1.5 CROSS CVT,2022,30/07/2024,1296000,0,194000,0,143000,0,50000,50000,80000
L 1154 II,00890,Hijau,ADV 160,CBS,2015,31/10/2024,644000,0,97000,0,35000,0,50000,25000,60000
L 15 AE,00891,Biru,FORTUNER,2.4 VRZ A/T,2017,12/03/2026,3564000,0,535000,0,143000,0,50000,50000,80000
L 8445 WY,00892,Kuning,FREEGO,125 S ABS,2022,07/04/2026,404000,0,61000,0,35000,0,50000,25000,60000
L 1149 HJ,00893,Putih,BRIO,1.2 RS CVT,2022,07/03/2027,958000,0,144000,0,143000,0,50000,50000,80000
L 5881 EC,00894,Maroon,BRIO,1.2 RS CVT,2015,18/08/2027,798000,0,120000,0,143000,0,50000,50000,80000
L 8760 ED,00895,Maroon,YARIS,1.5 S CVT,2019,19/02/2025,1013000,0,152000,0,143000,0,50000,50000,80000
L 645 EJ,00896,Putih,INNOVA,2.0 G A/T,2021,15/07/2027,2251000,0,338000,0,143000,0,50000,50000,80000
L 7971 BA,00897,Silver,ADV 160,CBS,2018,14/03/2024,538000,0,81000,0,35000,0,50000,25000,60000
L 9715 DA,00898,Maroon,XPANDER,1.5 EXCEED MT,2023,22/09/2025,1260000,0,189000,0,143000,0,50000,50000,80000
L 7362 AC,00899,Hitam,AVANZA,1.5 G CVT,2020,10/04/2026,852000,0,128000,0,143000,0,50000,50000,80000
L 8571 FI,00900,Coklat,SOUL GT,125 AKS SSS,2017,22/04/2025,342000,0,51000,0,35000,0,50000,25000,60000
W 605 YZ,00901,Hijau,FREED,1.5 S CVT,2015,20/06/2027,1042000,0,156000,0,143000,0,50000,50000,80000
W 2139 AB,00902,Putih,AVANZA,1.5 G CVT,2019,23/07/2026,1040000,0,156000,0,143000,0,50000,50000,80000
W 9684 AI,00903,Hijau,VARIO 160,CBS,2016,03/05/2027,444000,0,67000,0,35000,0,50000,25000,60000
W 3614 AI,00904,Maroon,ADV 160,ABS,2020,03/04/2026,627000,0,94000,0,35000,0,50000,25000,60000
W 9437 HJ,00905,Hitam,DAIHATSU ROCKY,1.0 R CVT,2018,29/04/2027,1011000,0,152000,0,143000,0,50000,50000,80000
W 1036 BF,00906,Silver,HR-V,1.5 E CVT,2021,27/11/2027,1497000,0,225000,0,143000,0,50000,50000,80000
W 2704 FG,00907,Silver,TERIOS,1.5 X MT,2015,23/07/2024,1283000,0,192000,0,143000,0,50000,50000,80000
W 6163 CA,00908,Hitam,AGYA,1.2 GR-S MT,2016,15/01/2024,553000,0,83000,0,143000,0,50000,50000,80000
W 1461 WY,00909,Hijau,INNOVA,2.0 G A/T,2021,18/11/2027,1802000,0,270000,0,143000,0,50000,50000,80000
W 2345 JM,00910,Abu-abu,YARIS,1.5 S CVT,2021,23/12/2024,1204000,0,181000,0,143000,0,50000,50000,80000
W 617 IL,00911,Putih,AGYA,1.2 GR-S MT,2024,08/07/2027,708000,0,106000,0,143000,0,50000,50000,80000
W 4935 EE,00912,Abu-abu,SIGRA,1.0 M MT,2018,28/08/2024,685000,0,103000,0,143000,0,50000,50000,80000
W 1568 JK,00913,Orange,HR-V,1.5 E CVT,2023,25/03/2025,1554000,0,233000,0,143000,0,50000,50000,80000
W 3410 DF,00914,Maroon,XPANDER,1.5 CROSS CVT,2017,24/09/2028,1856000,0,278000,0,143000,0,50000,50000,80000
W 7773 GJ,00915,Hitam,MOBILIO,1.5 E CVT,2015,13/08/2027,996000,0,149000,0,143000,0,50000,50000,80000
W 3434 FF,00916,Hitam,VELOZ,1.5 Q CVT,2022,01/08/2024,1948000,0,292000,0,143000,0,50000,50000,80000
W 8805 CC,00917,Orange,AVANZA,1.5 G MT,2022,25/08/2024,703000,0,105000,0,143000,0,50000,50000,80000
W 3856 XY,00918,Kuning,TERIOS,1.5 X MT,2020,11/02/2025,1264000,0,190000,0,143000,0,50000,50000,80000
W 5337 CJ,00919,Putih,SCOOPY,STYLISH CBS ISS,2018,30/04/2025,344000,0,52000,0,35000,0,50000,25000,60000
W 3277 EI,00920,Coklat,VARIO 125,CBS ISS,2022,19/09/2026,279000,0,42000,0,35000,0,50000,25000,60000
W 7142 BI,00921,Silver,VELOZ,1.5 Q CVT,2022,04/03/2026,1699000,0,255000,0,143000,0,50000,50000,80000
W 7500 XY,00922,Abu-abu,CIVIC,1.5 TC CVT,2019,18/11/2025,2252000,0,338000,0,143000,0,50000,50000,80000
W 9318 AH,00923,Hijau,XPANDER,1.5 CROSS CVT,2022,06/05/2026,1378000,0,207000,0,143000,0,50000,50000,80000
W 5630 CI,00924,Maroon,CBR,150R,2017,06/06/2027,849000,0,127000,0,35000,0,50000,25000,60000
W 9472 HK,00925,Orange,VARIO 125,CBS ISS,2021,28/09/2026,382000,0,57000,0,35000,0,50000,25000,60000
W 3547 IK,00926,Hitam,YARIS,1.5 S CVT,2019,04/02/2028,1123000,0,168000,0,143000,0,50000,50000,80000
W 4042 DB,00927,Coklat,TERIOS,1.5 X MT,2018,01/11/2024,1337000,0,201000,0,143000,0,50000,50000,80000
W 84 FD,00928,Orange,BEAT,POP CBS ISS,2022,09/03/2024,184000,0,28000,0,35000,0,50000,25000,60000
W 6461 GH,00929,Hijau,XMAX,250 ABS,2016,11/10/2026,757000,0,114000,0,35000,0,50000,25000,60000
W 9151 AB,00930,Silver,BRIO,1.2 S MT,2018,04/01/2026,678000,0,102000,0,143000,0,50000,50000,80000
W 1487 AC,00931,Hijau,INNOVA,2.0 G A/T,2017,23/10/2028,2156000,0,323000,0,143000,0,50000,50000,80000
W 9563 AD,00932,Kuning,ADV 160,CBS,2017,13/01/2025,676000,0,101000,0,35000,0,50000,25000,60000
W 6069 JL,00933,Maroon,FREED,1.5 S CVT,2015,24/05/2024,1205000,0,181000,0,143000,0,50000,50000,80000
W 5455 HH,00934,Coklat,BRIO,1.2 S MT,2019,15/01/2027,756000,0,113000,0,143000,0,50000,50000,80000
W 3394 MM,00935,Orange,INNOVA,2.4 V A/T DIESEL,2015,13/10/2027,2788000,0,418000,0,143000,0,50000,50000,80000
W 845 BE,00936,Hitam,YARIS,1.5 S CVT,2024,18/01/2026,1096000,0,164000,0,143000,0,50000,50000,80000
W 9156 WY,00937,Silver,ERTIGA,1.5 GX AT,2018,16/11/2025,1040000,0,156000,0,143000,0,50000,50000,80000
W 1861 KL,00938,Abu-abu,HR-V,1.5 E CVT,2024,22/03/2028,1722000,0,258000,0,143000,0,50000,50000,80000
W 3694 EB,00939,Maroon,FORTUNER,2.4 VRZ A/T,2023,16/05/2026,3171000,0,476000,0,143000,0,50000,50000,80000
W 1039 EH,00940,Orange,AGYA,1.2 GR-S MT,2023,25/08/2028,539000,0,81000,0,143000,0,50000,50000,80000
W 8715 LM,00941,Coklat,PCX,160 CBS,2022,23/01/2026,526000,0,79000,0,35000,0,50000,25000,60000
W 1076 CE,00942,Putih,ADV 160,CBS,2016,11/03/2026,701000,0,105000,0,35000,0,50000,25000,60000
W 4725 AJ,00943,Silver,FORTUNER,2.4 VRZ A/T,2016,13/10/2026,3004000,0,451000,0,143000,0,50000,50000,80000
W 3347 GM,00944,Kuning,BEAT,STREET CBS ISS,2019,29/10/2027,213000,0,32000,0,35000,0,50000,25000,60000
W 2164 GG,00945,Merah,YARIS,1.5 S CVT,2015,22/01/2025,963000,0,144000,0,143000,0,50000,50000,80000
W 3807 GM,00946,Biru,BRIO,1.2 S MT,2024,04/09/2027,776000,0,116000,0,143000,0,50000,50000,80000
W 5347 GI,00947,Orange,ERTIGA,1.5 GX AT,2023,30/06/2026,1137000,0,171000,0,143000,0,50000,50000,80000
W 9294 BG,00948,Merah,PCX,160 CBS,2017,09/04/2025,470000,0,70000,0,35000,0,50000,25000,60000
W 4721 AG,00949,Silver,INNOVA,2.0 G A/T,2022,20/06/2027,2439000,0,366000,0,143000,0,50000,50000,80000
W 8771 DG,00950,Silver,RAIZE,1.0 GR-S CVT,2017,02/05/2025,1076000,0,161000,0,143000,0,50000,50000,80000
W 5188 II,00951,Silver,FORTUNER,2.4 VRZ A/T,2020,24/02/2025,3547000,0,532000,0,143000,0,50000,50000,80000
W 569 LL,00952,Biru,CIVIC,1.5 TC CVT,2017,07/07/2026,2665000,0,400000,0,143000,0,50000,50000,80000
W 2664 HI,00953,Hijau,AVANZA,1.5 G MT,2021,22/04/2028,727000,0,109000,0,143000,0,50000,50000,80000
W 7505 EA,00954,Orange,PAJERO SPORT,2.4 DAKAR 4X4 AT,2023,09/11/2025,4436000,0,665000,0,143000,0,50000,50000,80000
W 4843 GG,00955,Coklat,FINO,125 PREMIUM,2017,01/02/2028,303000,0,45000,0,35000,0,50000,25000,60000
W 7244 ED,00956,Hitam,PAJERO SPORT,2.4 DAKAR 4X4 AT,2022,12/10/2024,4485000,0,673000,0,143000,0,50000,50000,80000
W 1915 DJ,00957,Hijau,VELOZ,1.5 Q CVT,2018,01/01/2026,1508000,0,226000,0,143000,0,50000,50000,80000
W 902 IM,00958,Abu-abu,TERIOS,1.5 X MT,2023,19/05/2028,1347000,0,202000,0,143000,0,50000,50000,80000
W 4554 CF,00959,Maroon,SIGRA,1.0 M MT,2022,07/10/2027,678000,0,102000,0,143000,0,50000,50000,80000
W 8386 FA,00960,Coklat,INNOVA,2.4 V A/T DIESEL,2024,13/11/2026,3437000,0,516000,0,143000,0,50000,50000,80000
W 5916 FA,00961,Biru,TEANA,2.5 XV CVT,2021,01/03/2026,1998000,0,300000,0,143000,0,50000,50000,80000
W 4664 EE,00962,Putih,YARIS,1.5 S CVT,2023,17/03/2025,1255000,0,188000,0,143000,0,50000,50000,80000
W 7279 YZ,00963,Silver,ADV 160,CBS,2019,08/07/2028,662000,0,99000,0,35000,0,50000,25000,60000
W 6945 XZ,00964,Coklat,VARIO 160,ABS,2024,25/06/2024,381000,0,57000,0,35000,0,50000,25000,60000
W 4969 GG,00965,Putih,LEXI,125 LX,2020,24/04/2027,461000,0,69000,0,35000,0,50000,25000,60000
W 1450 AA,00966,Silver,FORTUNER,2.4 VRZ A/T,2021,12/02/2027,3415000,0,512000,0,143000,0,50000,50000,80000
W 9305 BH,00967,Merah,DAIHATSU ROCKY,1.0 R CVT,2021,08/02/2027,1151000,0,173000,0,143000,0,50000,50000,80000
W 4948 IJ,00968,Abu-abu,SIGRA,1.0 M MT,2022,24/02/2024,642000,0,96000,0,143000,0,50000,50000,80000
W 2524 DD,00969,Putih,FREED,1.5 S CVT,2022,01/09/2027,1340000,0,201000,0,143000,0,50000,50000,80000
W 4714 FD,00970,Hitam,ERTIGA,1.5 GX AT,2018,01/09/2024,1271000,0,191000,0,143000,0,50000,50000,80000
W 8079 AI,00971,Hijau,CIVIC,1.5 TC CVT,2024,04/03/2027,2561000,0,384000,0,143000,0,50000,50000,80000
W 4226 JL,00972,Biru,ERTIGA,1.5 GX AT,2016,15/11/2026,1258000,0,189000,0,143000,0,50000,50000,80000
W 288 DD,00973,Biru,AVANZA,1.5 G CVT,2017,02/08/2026,1141000,0,171000,0,143000,0,50000,50000,80000
W 2220 EF,00974,Kuning,FORTUNER,2.4 VRZ A/T,2020,27/07/2027,4009000,0,601000,0,143000,0,50000,50000,80000
W 5833 AG,00975,Orange,AYLA,1.0 X MT,2016,31/01/2025,578000,0,87000,0,143000,0,50000,50000,80000
W 3003 BC,00976,Biru,RAIZE,1.0 GR-S CVT,2023,21/11/2028,1172000,0,176000,0,143000,0,50000,50000,80000
W 4933 DE,00977,Putih,ERTIGA,1.5 GX AT,2020,30/12/2026,1190000,0,178000,0,143000,0,50000,50000,80000
W 2355 AB,00978,Hijau,INNOVA,2.0 G A/T,2020,23/04/2026,1972000,0,296000,0,143000,0,50000,50000,80000
W 2672 BD,00979,Abu-abu,AYLA,1.0 X MT,2018,16/06/2028,604000,0,91000,0,143000,0,50000,50000,80000
W 8613 HI,00980,Kuning,XMAX,250 ABS,2016,01/08/2026,973000,0,146000,0,35000,0,50000,25000,60000
W 1910 BG,00981,Merah,FREEGO,125 S ABS,2020,16/11/2027,338000,0,51000,0,35000,0,50000,25000,60000
W 7241 IL,00982,Merah,INNOVA,2.4 V A/T DIESEL,2017,28/02/2024,3214000,0,482000,0,143000,0,50000,50000,80000
W 1944 CI,00983,Abu-abu,ERTIGA,1.5 GX AT,2017,21/09/2025,990000,0,148000,0,143000,0,50000,50000,80000
W 2134 BA,00984,Putih,HR-V,1.5 E CVT,2016,08/02/2024,1740000,0,261000,0,143000,0,50000,50000,80000
W 7066 AF,00985,Coklat,AVANZA,1.5 G CVT,2023,01/05/2024,986000,0,148000,0,143000,0,50000,50000,80000
W 4146 AF,00986,Putih,MOBILIO,1.5 E CVT,2015,21/05/2028,900000,0,135000,0,143000,0,50000,50000,80000
W 9860 CG,00987,Maroon,RAIZE,1.0 G CVT,2017,20/12/2025,862000,0,129000,0,143000,0,50000,50000,80000
W 2385 DF,00988,Silver,MIO,M3 125 S,2020,17/10/2028,210000,0,32000,0,35000,0,50000,25000,60000
W 3963 GK,00989,Hitam,XPANDER,1.5 CROSS CVT,2024,19/12/2026,1405000,0,211000,0,143000,0,50000,50000,80000
W 3139 DG,00990,Hitam,HR-V,1.5 E CVT,2023,25/01/2028,1334000,0,200000,0,143000,0,50000,50000,80000
W 3507 GK,00991,Coklat,FREEGO,125 S ABS,2020,14/01/2025,349000,0,52000,0,35000,0,50000,25000,60000
W 1759 CD,00992,Abu-abu,JUPITER MX,KING 150,2021,19/11/2026,329000,0,49000,0,35000,0,50000,25000,60000
W 1849 EA,00993,Silver,XPANDER,1.5 CROSS CVT,2023,12/10/2026,1732000,0,260000,0,143000,0,50000,50000,80000
W 4724 HL,00994,Hijau,VARIO 125,CBS ISS,2020,24/08/2024,321000,0,48000,0,35000,0,50000,25000,60000
W 7487 IL,00995,Abu-abu,KLX,150BF,2022,08/02/2027,608000,0,91000,0,35000,0,50000,25000,60000
W 7012 CE,00996,Silver,FREEGO,125 S ABS,2020,27/01/2024,425000,0,64000,0,35000,0,50000,25000,60000
W 8056 LM,00997,Maroon,YARIS,1.5 S CVT,2023,17/10/2027,972000,0,146000,0,143000,0,50000,50000,80000
W 2349 FA,00998,Silver,TERIOS,1.5 X MT,2016,12/05/2024,1095000,0,164000,0,143000,0,50000,50000,80000
W 3262 ED,00999,Putih,TEANA,2.5 XV CVT,2021,21/04/2025,2370000,0,356000,0,143000,0,50000,50000,80000
W 8178 DF,01000,Merah,FINO,125 PREMIUM,2024,28/03/2028,291000,0,44000,0,35000,0,50000,25000,60000
W 6558 EF,01001,Hijau,VELOZ,1.5 Q CVT,2021,13/11/2026,1635000,0,245000,0,143000,0,50000,50000,80000
W 7449 BD,01002,Abu-abu,AGYA,1.2 GR-S MT,2022,10/07/2027,736000,0,110000,0,143000,0,50000,50000,80000
W 487 BC,01003,Maroon,VARIO 125,CBS ISS,2022,24/02/2024,396000,0,59000,0,35000,0,50000,25000,60000
W 6270 IM,01004,Coklat,CALYA,1.2 G MT,2019,30/06/2027,533000,0,80000,0,143000,0,50000,50000,80000
W 1254 KM,01005,Abu-abu,FREEGO,125 S ABS,2022,24/08/2025,379000,0,57000,0,35000,0,50000,25000,60000
W 8033 GK,01006,Orange,INNOVA,2.4 V A/T DIESEL,2023,06/02/2024,3447000,0,517000,0,143000,0,50000,50000,80000
W 518 FF,01007,Hijau,VARIO 160,CBS,2021,06/10/2025,453000,0,68000,0,35000,0,50000,25000,60000
W 7251 FI,01008,Maroon,RAIZE,1.0 GR-S CVT,2023,28/10/2028,1394000,0,209000,0,143000,0,50000,50000,80000
W 2690 GI,01009,Hijau,INNOVA,2.0 G A/T,2021,13/04/2028,1788000,0,268000,0,143000,0,50000,50000,80000
W 8038 KM,01010,Hijau,SIGRA,1.0 M MT,2024,01/09/2026,591000,0,89000,0,143000,0,50000,50000,80000
W 2561 GK,01011,Coklat,FORTUNER,2.4 VRZ A/T,2022,12/02/2026,3619000,0,543000,0,143000,0,50000,50000,80000
W 5780 DG,01012,Hitam,AVANZA,1.5 G MT,2024,19/09/2024,948000,0,142000,0,143000,0,50000,50000,80000
W 5716 YZ,01013,Kuning,HR-V,1.5 E CVT,2020,18/07/2024,1532000,0,230000,0,143000,0,50000,50000,80000
W 5856 FC,01014,Abu-abu,MOBILIO,1.5 E CVT,2018,25/04/2025,1109000,0,166000,0,143000,0,50000,50000,80000
W 9709 BA,01015,Putih,VARIO 125,CBS ISS,2019,22/11/2025,294000,0,44000,0,35000,0,50000,25000,60000
W 8822 EB,01016,Coklat,MOBILIO,1.5 E CVT,2021,20/11/2026,1211000,0,182000,0,143000,0,50000,50000,80000
W 4369 AC,01017,Biru,TERIOS,1.5 X MT,2015,12/02/2026,1186000,0,178000,0,143000,0,50000,50000,80000
W 5283 II,01018,Maroon,AGYA,1.2 GR-S MT,2016,25/02/2025,591000,0,89000,0,143000,0,50000,50000,80000
W 8238 LL,01019,Biru,VELOZ,1.5 Q CVT,2019,11/06/2026,1582000,0,237000,0,143000,0,50000,50000,80000
W 1235 HI,01020,Merah,FORTUNER,2.4 VRZ A/T,2015,20/03/2027,3336000,0,500000,0,143000,0,50000,50000,80000
W 3701 JK,01021,Putih,VARIO 125,CBS ISS,2024,27/04/2027,315000,0,47000,0,35000,0,50000,25000,60000
W 1103 HM,01022,Abu-abu,FREEGO,125 S ABS,2021,12/12/2025,397000,0,60000,0,35000,0,50000,25000,60000
W 4946 GK,01023,Biru,ADV 160,ABS,2023,13/02/2025,650000,0,98000,0,35000,0,50000,25000,60000
W 4117 JK,01024,Silver,MOBILIO,1.5 E CVT,2023,09/12/2028,857000,0,129000,0,143000,0,50000,50000,80000
W 8458 CD,01025,Merah,RAIZE,1.0 G CVT,2022,30/07/2027,1063000,0,159000,0,143000,0,50000,50000,80000
W 7107 HM,01026,Abu-abu,BEAT,POP CBS ISS,2023,16/01/2026,186000,0,28000,0,35000,0,50000,25000,60000
W 3939 BJ,01027,Kuning,PCX,160 CBS,2021,14/10/2025,537000,0,81000,0,35000,0,50000,25000,60000
W 1056 JM,01028,Merah,BRIO,1.2 S MT,2019,16/08/2027,640000,0,96000,0,143000,0,50000,50000,80000
W 9851 DA,01029,Abu-abu,XPANDER,1.5 CROSS CVT,2017,26/02/2024,1422000,0,213000,0,143000,0,50000,50000,80000
W 5088 FJ,01030,Maroon,BRIO,1.2 S MT,2021,16/03/2024,652000,0,98000,0,143000,0,50000,50000,80000
W 4469 BH,01031,Maroon,CRV,1.5 TURBO PRESTIGE,2019,01/02/2027,2577000,0,387000,0,143000,0,50000,50000,80000
W 692 XY,01032,Putih,AVANZA,1.5 G MT,2015,04/10/2025,873000,0,131000,0,143000,0,50000,50000,80000
W 1042 FC,01033,Kuning,KLX,150BF,2016,15/09/2028,684000,0,103000,0,35000,0,50000,25000,60000
W 2303 DA,01034,Putih,PAJERO SPORT,2.4 DAKAR 4X4 AT,2023,04/12/2026,4463000,0,669000,0,143000,0,50000,50000,80000
W 9510 HH,01035,Coklat,XPANDER,1.5 EXCEED MT,2018,07/09/2024,1391000,0,209000,0,143000,0,50000,50000,80000
W 5135 EC,01036,Abu-abu,MFORCE,150,2021,16/05/2026,469000,0,70000,0,35000,0,50000,25000,60000
W 1751 CC,01037,Kuning,FORTUNER,2.4 VRZ A/T,2022,04/06/2025,3944000,0,592000,0,143000,0,50000,50000,80000
W 917 GI,01038,Biru,ERTIGA,1.5 GX AT,2016,22/01/2027,1121000,0,168000,0,143000,0,50000,50000,80000
W 4037 DF,01039,Hijau,VARIO 160,ABS,2020,05/01/2028,419000,0,63000,0,35000,0,50000,25000,60000
W 5050 AC,01040,Maroon,VELOZ,1.5 Q CVT,2015,24/06/2028,2085000,0,313000,0,143000,0,50000,50000,80000
W 3927 DC,01041,Maroon,INNOVA,2.0 G A/T,2020,06/09/2024,2128000,0,319000,0,143000,0,50000,50000,80000
W 3873 FG,01042,Merah,BRIO,1.2 RS CVT,2019,03/07/2024,1102000,0,165000,0,143000,0,50000,50000,80000
W 3858 DI,01043,Maroon,RAIZE,1.0 GR-S CVT,2022,11/10/2025,1442000,0,216000,0,143000,0,50000,50000,80000
W 6657 AE,01044,Hijau,XPANDER,1.5 EXCEED MT,2022,18/02/2028,1218000,0,183000,0,143000,0,50000,50000,80000
W 5452 WZ,01045,Silver,DAIHATSU ROCKY,1.0 R CVT,2016,01/12/2027,1050000,0,158000,0,143000,0,50000,50000,80000
W 1088 EF,01046,Biru,PAJERO SPORT,2.4 DAKAR 4X4 AT,2023,17/07/2026,4512000,0,677000,0,143000,0,50000,50000,80000
W 854 KK,01047,Maroon,FREED,1.5 S CVT,2022,05/10/2024,1021000,0,153000,0,143000,0,50000,50000,80000
W 3279 JL,01048,Putih,TERIOS,1.5 X MT,2016,19/11/2024,1045000,0,157000,0,143000,0,50000,50000,80000
W 2132 IL,01049,Hijau,CRV,1.5 TURBO PRESTIGE,2020,06/09/2026,3358000,0,504000,0,143000,0,50000,50000,80000
W 2188 DD,01050,Merah,TERIOS,1.5 X MT,2020,10/02/2025,972000,0,146000,0,143000,0,50000,50000,80000
W 6023 CD,01051,Abu-abu,BRIO,1.2 RS CVT,2024,12/02/2024,1106000,0,166000,0,143000,0,50000,50000,80000
W 9151 KK,01052,Hijau,RUSH,1.5 G CVT,2016,10/02/2025,1241000,0,186000,0,143000,0,50000,50000,80000
W 2765 AG,01053,Merah,BRIO,1.2 S MT,2024,01/11/2024,620000,0,93000,0,143000,0,50000,50000,80000
W 6029 CB,01054,Orange,VARIO 160,CBS,2015,10/06/2026,441000,0,66000,0,35000,0,50000,25000,60000
W 7434 LM,01055,Abu-abu,RUSH,1.5 G CVT,2018,31/10/2028,1528000,0,229000,0,143000,0,50000,50000,80000
W 4362 DG,01056,Kuning,JUPITER MX,KING 150,2017,19/10/2028,326000,0,49000,0,35000,0,50000,25000,60000
W 3532 DG,01057,Silver,NMAX,155 STD,2021,16/04/2026,525000,0,79000,0,35000,0,50000,25000,60000
W 472 DH,01058,Hijau,AEROX,155 S VERSION,2024,23/05/2025,479000,0,72000,0,35000,0,50000,25000,60000
W 7507 BA,01059,Kuning,CALYA,1.2 G MT,2020,07/11/2027,561000,0,84000,0,143000,0,50000,50000,80000
W 6284 WY,01060,Putih,VELOZ,1.5 Q CVT,2019,14/07/2024,1824000,0,274000,0,143000,0,50000,50000,80000
W 854 EC,01061,Coklat,FREEGO,125 S ABS,2020,05/10/2027,421000,0,63000,0,35000,0,50000,25000,60000
W 9802 WY,01062,Merah,BEAT,POP CBS ISS,2015,30/10/2026,198000,0,30000,0,35000,0,50000,25000,60000
W 4957 FA,01063,Hitam,CALYA,1.2 G MT,2023,03/04/2027,553000,0,83000,0,143000,0,50000,50000,80000
W 2784 GK,01064,Silver,INNOVA,2.4 V A/T DIESEL,2022,02/07/2024,2735000,0,410000,0,143000,0,50000,50000,80000
W 8691 FF,01065,Hitam,XPANDER,1.5 CROSS CVT,2020,18/09/2024,1575000,0,236000,0,143000,0,50000,50000,80000
W 4604 EG,01066,Coklat,PCX,160 CBS,2019,25/08/2028,520000,0,78000,0,35000,0,50000,25000,60000
W 4322 GM,01067,Hijau,RAIZE,1.0 GR-S CVT,2020,13/04/2028,1476000,0,221000,0,143000,0,50000,50000,80000
W 9105 KM,01068,Abu-abu,YARIS,1.5 S CVT,2015,31/10/2024,959000,0,144000,0,143000,0,50000,50000,80000
W 3001 AE,01069,Kuning,RAIZE,1.0 GR-S CVT,2022,25/08/2024,1498000,0,225000,0,143000,0,50000,50000,80000
W 8109 AF,01070,Hijau,ERTIGA,1.5 GX AT,2023,26/07/2026,1152000,0,173000,0,143000,0,50000,50000,80000
W 2426 BF,01071,Silver,RAIZE,1.0 G CVT,2019,05/09/2028,917000,0,138000,0,143000,0,50000,50000,80000
W 8336 DE,01072,Abu-abu,MOBILIO,1.5 E CVT,2024,10/04/2027,1249000,0,187000,0,143000,0,50000,50000,80000
W 68 HH,01073,Putih,NMAX,155 ABS,2021,19/05/2025,602000,0,90000,0,35000,0,50000,25000,60000
W 1546 EC,01074,Kuning,MOBILIO,1.5 E CVT,2016,04/02/2026,1086000,0,163000,0,143000,0,50000,50000,80000
W 1738 EB,01075,Maroon,XPANDER,1.5 EXCEED MT,2022,09/09/2026,1238000,0,186000,0,143000,0,50000,50000,80000
